candidate_id,rank,model,creator,slug,variant_group,score_full_precision,final_score,score_scale,ranking_key,coding_core_score,coding_extension_bonus,coding_extension_tests,coding_score_full_precision,coding_score,coding_points_full_precision,coding_points,agentic-tool-work_core_score,agentic-tool-work_extension_bonus,agentic-tool-work_extension_tests,agentic-tool-work_score_full_precision,agentic-tool-work_score,agentic-tool-work_points_full_precision,agentic-tool-work_points,hard-reasoning_core_score,hard-reasoning_extension_bonus,hard-reasoning_extension_tests,hard-reasoning_score_full_precision,hard-reasoning_score,hard-reasoning_points_full_precision,hard-reasoning_points,knowledge-science_core_score,knowledge-science_extension_bonus,knowledge-science_extension_tests,knowledge-science_score_full_precision,knowledge-science_score,knowledge-science_points_full_precision,knowledge-science_points,instruction-context_core_score,instruction-context_extension_bonus,instruction-context_extension_tests,instruction-context_score_full_precision,instruction-context_score,instruction-context_points_full_precision,instruction-context_points,points_sum_full_precision
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,120,Devstral Small 2,Mistral,devstral-small-2,devstral small 2,19.28421627821325,19.284216,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,28.8194,6.450298,1,35.269697957539854,35.269698,7.0539395915079703,7.05394,27.0,17.052701,3,44.052701436938115,44.052701,8.8105402873876226,8.81054,0.056981,0.0,1,0.056980555121749224,0.056981,0.011396111024349844,0.011396,17.036505,0.0,1,17.036505289043834,17.036505,3.4073010578087666,3.407301,0.005196,0.0,0,0.0051961524227066309,0.005196,0.001039230484541326,0.001039,19.28421627821325
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,121,Mistral Large 3,Mistral,mistral-large-3,mistral large 3,18.692879968732353,18.69288,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,36.2269,0.0,1,36.226900000000001,36.2269,7.2453799999999999,7.24538,34.6667,0.0,3,34.666699999999992,34.6667,6.9333399999999985,6.93334,0.065694,0.0,1,0.065693540637307479,0.065694,0.013138708127461495,0.013139,22.499218,0.0,1,22.499218459616216,22.499218,4.4998436919232434,4.499844,0.005888,0.0,0,0.0058878434082437932,0.005888,0.0011775686816487586,0.001178,18.692879968732353
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,122,Qwen3 32B,Alibaba,qwen3-32b-instruct-reasoning,qwen3 32b,18.191103757297803,18.191104,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.4167,0.0,2,35.416699999999999,35.4167,7.0833399999999997,7.08334,1e-06,12.5012,3,12.501201217779478,12.501201,2.5002402435558957,2.50024,5.209127,14.318473,1,19.527599977466753,19.5276,3.9055199954933504,3.90552,23.509483,0.0,0,23.509483082122205,23.509483,4.7018966164244409,4.701897,0.000535,0.0,0,0.00053450912059571057,0.000535,0.00010690182411914211,0.000107,18.191103757297803
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,123,Mistral Small 3.1,Mistral,mistral-small-3-1,mistral small 3 1,18.162265058821099,18.162265,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,26.5046,7.066904,1,33.571504384366264,33.571504,6.7143008768732537,6.714301,22.0,18.453335,3,40.453335113571299,40.453335,8.0906670227142605,8.090667,0.058034,0.0,1,0.058033562446691597,0.058034,0.01160671248933832,0.011607,16.723762,0.0,0,16.723761817961407,16.723762,3.3447523635922813,3.344752,0.00469,0.0,0,0.0046904157598234289,0.00469,0.00093808315196468577,0.000938,18.162265058821099
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,124,Nemotron 3 Nano Omni 30B A3B Reasoning,NVIDIA,nemotron-3-nano-omni-30b-a3b,nemotron 3 nano omni 30b a3b reasoning,17.394193358253894,17.394193,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,27.7778,0.0,1,27.777799999999996,27.7778,5.5555599999999989,5.55556,40.6667,0.0,2,40.666699999999999,40.6667,8.1333399999999987,8.13334,0.060901,0.0,0,0.060900700747704734,0.060901,0.012180140149540946,0.01218,17.57325,0.88594,1,18.459189045751675,18.459189,3.6918378091503348,3.691838,0.006377,0.0,0,0.006377044770110989,0.006377,0.0012754089540221976,0.001275,17.394193358253894
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,125,DeepSeek V3 (Dec),DeepSeek,deepseek-v3,deepseek v3 dec,17.334698347837065,17.334698,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,35.4167,0.0,1,35.416699999999999,35.4167,7.0833399999999997,7.08334,31.6667,0.0,3,31.666699999999999,31.6667,6.3333399999999997,6.33334,0.054447,0.0,1,0.05444669928495896,0.054447,0.010889339856991791,0.010889,19.530018,0.0,0,19.530017722599919,19.530018,3.9060035445199839,3.906004,0.005627,0.0,0,0.0056273173004549818,0.005627,0.0011254634600909963,0.001125,17.334698347837065
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,126,Mistral Medium 3.1,Mistral,mistral-medium-3-1,mistral medium 3 1,16.626231636285933,16.626232,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,33.7963,0.0,1,33.796300000000002,33.7963,6.7592600000000003,6.75926,21.3333,6.973301,3,28.306600560797353,28.306601,5.6613201121594701,5.66132,0.065041,0.0,1,0.065041000433857063,0.065041,0.013008200086771414,0.013008,20.958598,0.0,1,20.958597821653381,20.958598,4.1917195643306764,4.19172,0.004619,0.0,0,0.0046187985450764088,0.004619,0.00092375970901528172,0.000924,16.626231636285933
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,127,Gemma 4 E4B,Google,gemma-4-e4b,gemma 4 e4b,16.567253355825247,16.567253,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,24.4213,0.0,2,24.421299999999995,24.4213,4.8842599999999994,4.88426,33.0,0.0,2,33,33.0,6.5999999999999996,6.6,4.979727,0.0,0,4.9797271304769426,4.979727,0.9959454260953885,0.995945,14.588978,1.503889,2,16.092867025301544,16.092867,3.218573405060309,3.218573,4.342373,0.0,0,4.3423726233477487,4.342373,0.86847452466954977,0.868475,16.567253355825247
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,128,Qwen3 14B,Alibaba,qwen3-14b-instruct-reasoning,qwen3 14b,16.35958443805751,16.359584,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,31.5972,0.0,1,31.597200000000004,31.5972,6.3194400000000011,6.31944,1e-06,17.178023,3,17.17802396701742,17.178024,3.4356047934034843,3.435605,0.064921,13.891871,1,13.956792890489321,13.956793,2.7913585780978645,2.791359,19.065904,0.0,0,19.065904332780818,19.065904,3.8131808665561637,3.813181,1e-06,0.0,0,9.9999999999999826e-07,1e-06,1.9999999999999965e-07,0.0,16.35958443805751
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,129,Celeris-1,Celeris,celeris-1,celeris 1,15.574678336834275,15.574678,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,20.7176,2.05422,1,22.771820451432319,22.77182,4.5543640902864642,4.554364,37.3333,0.0,2,37.333300000000001,37.3333,7.466660000000001,7.46666,0.075481,0.0,0,0.075481003508065206,0.075481,0.015096200701613041,0.015096,17.68668,0.0,1,17.686680131032098,17.68668,3.5373360262064195,3.537336,0.00611,0.0,0,0.0061100981988835481,0.00611,0.0012220196397767097,0.001222,15.574678336834275
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,130,G9v3-3B,AI9Stars,g9v3-3b,g9v3 3b,14.544346655629887,14.544347,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,17.7083,1.994452,1,19.702752160542719,19.702752,3.9405504321085436,3.94055,40.6667,0.0,1,40.666699999999999,40.6667,8.1333399999999987,8.13334,0.058191,0.0,0,0.058191324600541022,0.058191,0.011638264920108204,0.011638,12.287713,0.0,0,12.287712748236073,12.287713,2.4575425496472145,2.457543,0.006377,0.0,0,0.006377044770110989,0.006377,0.0012754089540221976,0.001275,14.544346655629887
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,131,Granite 4.1 30B,IBM,granite-4-1-30b,granite 4 1 30b,13.790074640742704,13.790075,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,25.8102,0.0,1,25.810199999999998,25.8102,5.1620399999999993,5.16204,20.3333,6.397759,2,26.731058557234086,26.731059,5.3462117114468173,5.346212,0.058314,0.0,0,0.058313682468337111,0.058314,0.011662736493667423,0.011663,16.346292,0.0,0,16.346291717954379,16.346292,3.269258343590876,3.269258,0.004509,0.0,0,0.0045092460567150213,0.004509,0.00090184921134300433,0.000902,13.790074640742704
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,132,Claude 3.5 Haiku,Anthropic,claude-3-5-haiku,claude 3 5 haiku,13.608024890531579,13.608025,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,27.4306,0.0,1,27.430599999999998,27.4306,5.4861199999999997,5.48612,25.3333,0.0,2,25.333300000000001,25.3333,5.0666600000000006,5.06666,0.052912,0.0,0,0.052911612855919631,0.052912,0.010582322571183926,0.010582,15.21828,0.0,1,15.218279620156469,15.21828,3.0436559240312935,3.043656,0.005033,0.0,0,0.0050332196455151771,0.005033,0.0010066439291030354,0.001007,13.608024890531579
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,133,Ministral 3 14B,Mistral,ministral-3-14b,ministral 3 14b,13.58377678899093,13.583777,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,23.6111,0.0,1,23.6111,23.6111,4.7222200000000001,4.72222,25.0,2.165461,3,27.165460735177124,27.165461,5.433092147035425,5.433092,0.064226,0.0,1,0.064225760361108372,0.064226,0.012845152072221675,0.012845,17.073097,0.0,1,17.073097449416423,17.073097,3.4146194898832847,3.414619,0.005,0.0,0,0.0049999999999999958,0.005,0.00099999999999999915,0.001,13.58377678899093
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,134,Mistral Small 3.2,Mistral,mistral-small-3-2,mistral small 3 2,13.266154690083722,13.266155,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,26.3889,0.0,1,26.3889,26.3889,5.2777799999999999,5.27778,18.6667,4.126081,3,22.792781447260829,22.792781,4.5585562894521665,4.558556,0.060153,0.0,1,0.060152549634221744,0.060153,0.012030509926844348,0.012031,17.084619,0.0,1,17.084618955867036,17.084619,3.4169237911734069,3.416924,0.00432,0.0,0,0.0043204976565205961,0.00432,0.0008640995313041192,0.000864,13.266154690083722
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,135,Llama 4 Scout,Meta,llama-4-scout,llama 4 scout,13.235879481289425,13.235879,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,17.0139,0.943405,1,17.957305185766611,17.957305,3.5914610371533224,3.591461,30.3333,0.0,3,30.333300000000001,30.3333,6.0666600000000006,6.06666,0.060536,0.0,1,0.060535619304640423,0.060536,0.012107123860928083,0.012107,15.467922,2.354827,1,17.82274903385472,17.822749,3.5645498067709438,3.56455,0.005508,0.0,0,0.0055075675211475987,0.005508,0.0011015135042295198,0.001102,13.235879481289425
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,136,Qwen3.5 2B,Alibaba,qwen3-5-2b,qwen3 5 2b,13.064504876961978,13.064505,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,2.7778,2.9963,1,5.7741000000000007,5.7741,1.1548200000000002,1.15482,28.6667,23.653166,2,52.319865503731172,52.319866,10.463973100746234,10.463973,0.049079,0.0,0,0.049078699299783514,0.049079,0.0098157398599567017,0.009816,7.174126,0.0,1,7.1741260525313333,7.174126,1.4348252105062667,1.434825,0.005354,0.0,0,0.0053541292475994609,0.005354,0.0010708258495198922,0.001071,13.064504876961978
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,137,GPT-4.1 nano,OpenAI,gpt-4-1-nano,gpt 4 1 nano,12.530064299238761,12.530064,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,25.9259,0.0,1,25.925899999999995,25.9259,5.185179999999999,5.18518,19.3333,1.169307,3,20.5026072277578,20.502607,4.1005214455515606,4.100521,0.057712,0.0,1,0.057712470869875056,0.057712,0.01154249417397501,0.011542,16.159705,0.0,1,16.159704832703863,16.159705,3.2319409665407726,3.231941,0.004397,0.0,0,0.0043969648622657845,0.004397,0.00087939297245315684,0.000879,12.530064299238761
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,138,Llama 3.3 70B,Meta,llama-3-3-instruct-70b,llama 3 3 70b,12.423129810479834,12.42313,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,26.0417,0.0,1,26.041700000000002,26.0417,5.2083400000000006,5.20834,15.6667,3.148831,2,18.815530729280098,18.815531,3.7631061458560198,3.763106,0.056176,0.0,1,0.05617640799184221,0.056176,0.011235281598368443,0.011235,17.198284,0.0,0,17.198283796887448,17.198284,3.43965675937749,3.439657,0.003958,0.0,0,0.0039581182397700025,0.003958,0.00079162364795400055,0.000792,12.423129810479834
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,139,Ministral 3 8B,Mistral,ministral-3-8b,ministral 3 8b,12.298758640822452,12.298759,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,20.8333,0.0,1,20.833300000000001,20.8333,4.1666600000000003,4.16666,25.3333,0.0,3,25.333300000000001,25.3333,5.0666600000000006,5.06666,0.058546,0.0,1,0.058545760891886858,0.058546,0.011709152178377371,0.011709,15.263614,0.0,1,15.263614223574853,15.263614,3.0527228447149706,3.052723,0.005033,0.0,0,0.0050332196455151771,0.005033,0.0010066439291030354,0.001007,12.298758640822452
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,140,Nanbeige4.1-3B,Nanbeige,nanbeige4-1-3b,nanbeige4 1 3b,10.646626307275154,10.646626,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,26.5984,0.0,1,26.598399999999998,26.5984,5.31968,5.31968,1e-06,4.339947,2,4.3399475122514959,4.339948,0.86798950245029916,0.86799,0.097437,0.0,0,0.097437376227483885,0.097437,0.019487475245496776,0.019487,22.197346,0.0,0,22.197345647896785,22.197346,4.4394691295793569,4.439469,1e-06,0.0,0,9.9999999999999826e-07,1e-06,1.9999999999999965e-07,0.0,10.646626307275154
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,141,Gemma 4 E2B,Google,gemma-4-e2b,gemma 4 e2b,10.206554961000174,10.206555,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,20.9491,0.0,2,20.949100000000001,20.9491,4.1898200000000001,4.18982,17.0,0.0,2,17,17.0,3.3999999999999999,3.4,0.059138,0.0,0,0.059138190637133298,0.059138,0.011827638127426661,0.011828,13.020414,0.0,2,13.020413508738116,13.020414,2.6040827017476231,2.604083,0.004123,0.0,0,0.0041231056256176585,0.004123,0.00082462112512353164,0.000825,10.206554961000174
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,142,Granite 4.1 8B,IBM,granite-4-1-8b,granite 4 1 8b,10.203653215202198,10.203653,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,21.7593,0.0,1,21.7593,21.7593,4.3518599999999994,4.35186,11.3333,3.378666,2,14.711965570135151,14.711966,2.9423931140270305,2.942393,0.05481,0.0,0,0.054810130231140418,0.05481,0.010962026046228084,0.010962,14.488824,0.0,0,14.488823878949322,14.488824,2.8977647757898644,2.897765,0.003366,0.0,0,0.0033664966953793371,0.003366,0.00067329933907586735,0.000673,10.203653215202198
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,143,NVIDIA Nemotron 3 Nano 4B,NVIDIA,nvidia-nemotron-3-nano-4b,nvidia nemotron 3 nano 4b,10.057315652498703,10.057316,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,16.4352,1.940257,1,18.375456792473216,18.375457,3.675091358494643,3.675091,17.3333,0.434813,2,17.768113295948524,17.768113,3.5536226591897049,3.553623,0.062968,0.0,0,0.062968239585387858,0.062968,0.012593647917077573,0.012594,14.075877,0.0,0,14.075876606490665,14.075877,2.815175321298133,2.815175,0.004163,0.0,0,0.0041633279957264888,0.004163,0.00083266559914529773,0.000833,10.057315652498703
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,144,Qwen3 8B,Alibaba,qwen3-8b-instruct-reasoning,qwen3 8b,9.8761909520599822,9.876191,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,22.5694,0.0,1,22.569400000000002,22.5694,4.5138800000000003,4.51388,1e-06,10.456429,3,10.456430274178565,10.45643,2.0912860548357131,2.091286,0.061187,0.0,1,0.061187261239283822,0.061187,0.012237452247856764,0.012237,16.293936,0.0,0,16.293936224882053,16.293936,3.258787244976411,3.258787,1e-06,0.0,0,9.9999999999999826e-07,1e-06,1.9999999999999965e-07,0.0,9.8761909520599822
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,145,Gemma 3 27B,Google,gemma-3-27b,gemma 3 27b,9.4321006951826245,9.432101,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,21.1806,0.0,1,21.180600000000002,21.1806,4.2361200000000006,4.23612,6.3333,4.508611,3,10.841911272412506,10.841911,2.1683822544825011,2.168382,0.057332,0.0,1,0.057331658355008468,0.057332,0.011466331671001693,0.011466,15.078144,0.0,1,15.078143940289854,15.078144,3.0156287880579709,3.015629,0.002517,0.0,0,0.0025166048557530812,0.002517,0.00050332097115061622,0.000503,9.4321006951826245
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,146,Ministral 3 3B,Mistral,ministral-3-3b,ministral 3 3b,9.3199897838197927,9.31999,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,14.3519,0.0,1,14.351900000000004,14.3519,2.8703800000000008,2.87038,16.0,3.63965,3,19.639650283454969,19.63965,3.927930056690994,3.92793,0.057711,0.0,1,0.05771079050126398,0.057711,0.011542158100252796,0.011542,12.546688,0.0,1,12.54668784514273,12.546688,2.509337569028546,2.509338,0.004,0.0,0,0.0039999999999999931,0.004,0.00079999999999999863,0.0008,9.3199897838197927
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,147,Llama 3.1 8B,Meta,llama-3-1-instruct-8b,llama 3 1 8b,8.7755108319283952,8.775511,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,13.1944,1.4981,1,14.692499999999999,14.6925,2.9384999999999994,2.9385,18.0,0.0,2,18.000000000000004,18.0,3.6000000000000005,3.6,0.051525,0.0,1,0.051525264130478837,0.051525,0.010305052826095768,0.010305,11.129286,0.0,0,11.129286254824381,11.129286,2.225857250964876,2.225857,0.004243,0.0,0,0.0042426406871192779,0.004243,0.00084852813742385558,0.000849,8.7755108319283952
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,148,Qwen3.5 0.8B,Alibaba,qwen3-5-0-8b-non-reasoning,qwen3 5 0 8b,8.4859170497212588,8.485917,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,2.8935,0.3745,1,3.2680000000000002,3.268,0.65359999999999996,0.6536,9.0,23.653166,2,32.653165503731174,32.653166,6.5306331007462344,6.530633,0.04939,0.0,0,0.049390168581194709,0.04939,0.0098780337162389428,0.009878,6.45603,0.0,1,6.4560295762939273,6.45603,1.2912059152587856,1.291206,0.003,0.0,0,0.0029999999999999979,0.003,0.00059999999999999951,0.0006,8.4859170497212588
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,149,MiniCPM-V 4.6 1.3B,OpenBMB,minicpm-v4-6-1-3b,minicpm v 4 6 1 3b,7.8555513650973863,7.855551,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,2.0833,0.0,1,2.0832999999999999,2.0833,0.41665999999999997,0.41666,6.6667,23.653166,2,30.319865503731172,30.319866,6.0639731007462343,6.063973,0.053611,0.0,0,0.053610510221294032,0.053611,0.010722102044258806,0.010722,6.818399,0.0,1,6.8183988161820324,6.818399,1.3636797632364064,1.36368,0.002582,0.0,0,0.0025819953524357829,0.002582,0.00051639907048715654,0.000516,7.8555513650973863
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,150,Gemma 3 12B,Google,gemma-3-12b,gemma 3 12b,7.7954920444289613,7.795492,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,17.3611,0.0,1,17.3611,17.3611,3.4722199999999996,3.47222,8.0,0.8247,3,8.8247,8.8247,1.76494,1.76494,0.052793,0.0,1,0.052792758395239121,0.052793,0.010558551679047824,0.010559,12.736039,0.0,1,12.736039036624822,12.736039,2.5472078073249644,2.547208,0.002828,0.0,0,0.0028284271247461874,0.002828,0.00056568542494923749,0.000566,7.7954920444289613
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,151,Phi-4 Mini,Microsoft,phi-4-mini,phi 4 mini,7.7885714364823366,7.788571,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,10.7639,0.3745,1,11.138399999999999,11.1384,2.2276799999999999,2.22768,16.6667,0.0,2,16.666699999999999,16.6667,3.3333399999999993,3.33334,0.052828,0.0,1,0.052828242490192301,0.052828,0.01056564849803846,0.010566,11.080846,0.0,0,11.080846452934374,11.080846,2.2161692905868748,2.216169,0.004082,0.0,0,0.0040824869871194875,0.004082,0.00081649739742389741,0.000816,7.7885714364823366
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,152,Granite 4.1 3B,IBM,granite-4-1-3b,granite 4 1 3b,5.5982030673967964,5.598203,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,11.9213,1.1236,1,13.044900000000002,13.0449,2.6089800000000003,2.60898,3.3333,1.1236,2,4.456900000000001,4.4569,0.89138000000000017,0.89138,0.047581,0.0,0,0.047581148866979998,0.047581,0.0095162297733959993,0.009516,10.439808,0.0,0,10.43980845538738,10.439808,2.0879616910774761,2.087962,0.001826,0.0,0,0.0018257327296184395,0.001826,0.00036514654592368788,0.000365,5.5982030673967964
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,153,Gemma 3 4B,Google,gemma-3-4b,gemma 3 4b,4.9432125052803864,4.943213,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,7.2917,0.3745,1,7.6662000000000008,7.6662,1.5332400000000002,1.53324,6.6667,0.675341,3,7.3420408810217737,7.342041,1.4684081762043548,1.468408,0.053588,0.0,1,0.053588418847293241,0.053588,0.010717683769458648,0.010718,9.651651,0.0,1,9.6516512311804288,9.651651,1.9303302462360858,1.93033,0.002582,0.0,0,0.0025819953524357829,0.002582,0.00051639907048715654,0.000516,4.9432125052803864
v5_partial_credit_geometric_logsumexp_residual_t1_independent_audit_mean_plus_sqrt2_sd,154,Gemma 3n E4B,Google,gemma-3n-e4b,gemma 3n e4b,3.8770308335882642,3.877031,0-100 additive five-board points,unrounded_score_desc_then_slug_model_for_exact_ties,8.1019,0.7491,1,8.8510000000000026,8.851,1.7702000000000004,1.7702,1e-06,0.851899,3,0.8519002091854937,0.8519,0.17038004183709873,0.17038,0.051049,0.0,1,0.051048660515746851,0.051049,0.01020973210314937,0.01021,9.631204,0.0,1,9.6312042982400765,9.631204,1.9262408596480154,1.926241,1e-06,0.0,0,9.9999999999999826e-07,1e-06,1.9999999999999965e-07,0.0,3.8770308335882642
