variant,slug,model,variant_group,missing_core_count,missing_core_items,terminal_source,terminal_raw,terminal_effective,coding_core,coding_bonus,coding_score,coding_weight,coding_points,coding_item1,coding_item1_adjusted,coding_item1_base_points,coding_item2,coding_item2_adjusted,coding_item2_base_points,agentic-tool-work_core,agentic-tool-work_bonus,agentic-tool-work_score,agentic-tool-work_weight,agentic-tool-work_points,agentic-tool-work_item1,agentic-tool-work_item1_adjusted,agentic-tool-work_item1_base_points,agentic-tool-work_item2,agentic-tool-work_item2_adjusted,agentic-tool-work_item2_base_points,hard-reasoning_core,hard-reasoning_bonus,hard-reasoning_score,hard-reasoning_weight,hard-reasoning_points,hard-reasoning_item1,hard-reasoning_item1_adjusted,hard-reasoning_item1_base_points,hard-reasoning_item2,hard-reasoning_item2_adjusted,hard-reasoning_item2_base_points,knowledge-science_core,knowledge-science_bonus,knowledge-science_score,knowledge-science_weight,knowledge-science_points,knowledge-science_item1,knowledge-science_item1_adjusted,knowledge-science_item1_base_points,knowledge-science_item2,knowledge-science_item2_adjusted,knowledge-science_item2_base_points,instruction-context_core,instruction-context_bonus,instruction-context_score,instruction-context_weight,instruction-context_points,instruction-context_item1,instruction-context_item1_adjusted,instruction-context_item1_base_points,instruction-context_item2,instruction-context_item2_adjusted,instruction-context_item2_base_points,core_only_score,score,rank
fc08,qwen3-8-max,Qwen3.8 Max,qwen3 8 max,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,18.6869,18.6869,9.34345,0.0,9.34345,10,0.9343450000000001,Terminal-Bench effective,18.6869,0.9343450000000001,LiveCodeBench,,0.0,47.86735,0.0,47.86735,10,4.786735,τ³-Banking,51.3402,2.5670100000000002,AA-Briefcase,44.3945,2.219725,10.0,0.0,10.0,19,1.9,CritPt,20.0,1.9,AIME 2025,,0.0,62.288650000000004,6.799261434242467,69.08791143424247,39,26.944285459354564,AA-Omniscience Accuracy,31.85,6.210750000000001,GPQA Diamond,92.7273,18.0818235,49.26665,0.0,49.26665,22,10.838662999999999,AA-LCR v1.1,78.3333,8.616662999999999,GDP.pdf,20.2,2.222,42.7523165,45.40402845935456,18
fc08,gpt-5-mini,GPT-5 mini (high),gpt 5 mini,0,,Terminal-Bench v4.0,0.0,0.0,41.90475,0.0,41.90475,10,4.190475,Terminal-Bench effective,0.0,0.0,LiveCodeBench,83.8095,4.190475,7.73195,10.306262828268245,18.038212828268247,10,1.8038212828268245,τ³-Banking,15.4639,0.7731950000000001,AA-Briefcase,0.0,0.0,45.33335,0.0,45.33335,19,8.6133365,CritPt,0.0,0.0,AIME 2025,90.6667,8.6133365,53.8975,2.1604561769365915,56.05795617693659,39,21.862602909005272,AA-Omniscience Accuracy,24.9667,4.8685065,GPQA Diamond,82.8283,16.151518499999998,40.36665,0.0,40.36665,22,8.880663,AA-LCR v1.1,72.3333,7.956663,GDP.pdf,8.4,0.924,43.4776945,45.3508986918321,19
fc08,claude-opus-4-8,Claude Opus 4.8 (max),claude opus 4 8,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,21.7172,21.7172,10.8586,0.0,10.8586,10,1.0858599999999998,Terminal-Bench effective,21.7172,1.0858599999999998,LiveCodeBench,,0.0,37.51215,0.0,37.51215,10,3.7512149999999997,τ³-Banking,34.2268,1.7113399999999999,AA-Briefcase,40.7975,2.0398750000000003,10.42855,0.0,10.42855,19,1.9814245,CritPt,20.8571,1.9814245,AIME 2025,,0.0,70.42675,0.0,70.42675,39,27.4664325,AA-Omniscience Accuracy,48.8333,9.522493500000001,GPQA Diamond,92.0202,17.943939,50.23335,0.0,50.23335,22,11.051337,AA-LCR v1.1,77.6667,8.543337000000001,GDP.pdf,22.8,2.508,45.336269,45.336269,20
fc08,grok-4-5,Grok 4.5 (high),grok 4 5,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,10.6061,10.6061,5.30305,0.0,5.30305,10,0.5303049999999999,Terminal-Bench effective,10.6061,0.5303049999999999,LiveCodeBench,,0.0,40.615449999999996,0.0,40.615449999999996,10,4.061545,τ³-Banking,42.0619,2.103095,AA-Briefcase,39.169,1.9584499999999998,7.7143,0.0,7.7143,19,1.465717,CritPt,15.4286,1.465717,AIME 2025,,0.0,72.34065,0.0,72.34065,39,28.212853499999998,AA-Omniscience Accuracy,51.55,10.052249999999999,GPQA Diamond,93.1313,18.1606035,49.066649999999996,0.0,49.066649999999996,22,10.794662999999998,AA-LCR v1.1,79.3333,8.726663,GDP.pdf,18.8,2.068,45.06508349999999,45.06508349999999,21
fc08,grok-4-6-xhigh,Grok 4.6 (xhigh),grok 4 6,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,17.1717,17.1717,8.58585,0.0,8.58585,10,0.858585,Terminal-Bench effective,17.1717,0.858585,LiveCodeBench,,0.0,47.777249999999995,0.0,47.777249999999995,10,4.777724999999999,τ³-Banking,43.299,2.16495,AA-Briefcase,52.2555,2.6127749999999996,9.85715,0.0,9.85715,19,1.8728585000000002,CritPt,19.7143,1.8728585000000002,AIME 2025,,0.0,68.26769999999999,0.0,68.26769999999999,39,26.624402999999997,AA-Omniscience Accuracy,43.0,8.385,GPQA Diamond,93.5354,18.239403,49.1,0.0,49.1,22,10.802,AA-LCR v1.1,81.0,8.91,GDP.pdf,17.2,1.892,44.935571499999995,44.935571499999995,22
fc08,glm-4-7,GLM-4.7,glm 4 7,2,AA-Briefcase; GDP.pdf,Terminal-Bench v2.1,45.3184,5.671069228020189,47.5445346140101,0.0,47.5445346140101,10,4.75445346140101,Terminal-Bench effective,5.671069228020189,0.2835534614010094,LiveCodeBench,89.418,4.4709,6.08245,0.0,6.08245,10,0.608245,τ³-Banking,12.1649,0.608245,AA-Briefcase,,0.0,48.3551,0.0,48.3551,19,9.187469,CritPt,1.7102,0.162469,AIME 2025,95.0,9.025,57.58765,0.0,57.58765,39,22.459183499999998,AA-Omniscience Accuracy,29.3167,5.7167565,GPQA Diamond,85.8586,16.742427,35.5,0.0,35.5,22,7.81,AA-LCR v1.1,71.0,7.81,GDP.pdf,,0.0,44.81935096140101,44.81935096140101,23
fc08,gemini-3-5-flash,Gemini 3.5 Flash,gemini 3 5 flash,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,6.5657,6.5657,3.28285,0.0,3.28285,10,0.328285,Terminal-Bench effective,6.5657,0.328285,LiveCodeBench,,0.0,25.32595,19.682203372847955,45.00815337284796,10,4.500815337284796,τ³-Banking,32.1649,1.608245,AA-Briefcase,18.487,0.9243499999999999,6.57145,0.0,6.57145,19,1.2485754999999998,CritPt,13.1429,1.2485754999999998,AIME 2025,,0.0,71.8111,0.12244101003747689,71.93354101003747,39,28.054080993914614,AA-Omniscience Accuracy,51.4,10.023,GPQA Diamond,92.2222,17.983329,46.566649999999996,0.0,46.566649999999996,22,10.244662999999997,AA-LCR v1.1,73.3333,8.066663,GDP.pdf,19.8,2.178,42.3604475,44.37641983119941,24
fc08,deepseek-v4-pro,DeepSeek V4 Pro 0813 (max),deepseek v4 pro 0813,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,14.1414,14.1414,7.0707,0.0,7.0707,10,0.7070700000000001,Terminal-Bench effective,14.1414,0.7070700000000001,LiveCodeBench,,0.0,38.91055,2.7326523610117945,41.643202361011795,10,4.1643202361011795,τ³-Banking,39.5876,1.9793800000000001,AA-Briefcase,38.2335,1.9116749999999998,9.0,0.0,9.0,19,1.71,CritPt,18.0,1.71,AIME 2025,,0.0,70.96415,0.0,70.96415,39,27.6760185,AA-Omniscience Accuracy,49.1,9.5745,GPQA Diamond,92.8283,18.1015185,45.86665,0.0,45.86665,22,10.090663,AA-LCR v1.1,80.3333,8.836663,GDP.pdf,11.4,1.254,44.0748065,44.34807173610118,25
fc08,gpt-5-6-luna,GPT-5.6 Luna (max),gpt 5 6 luna,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,11.6162,11.6162,5.8081,0.0,5.8081,10,0.5808099999999999,Terminal-Bench effective,11.6162,0.5808099999999999,LiveCodeBench,,0.0,36.551500000000004,0.0,36.551500000000004,10,3.6551500000000003,τ³-Banking,31.134,1.5567000000000002,AA-Briefcase,41.969,2.09845,10.2857,0.0,10.2857,19,1.954283,CritPt,20.5714,1.954283,AIME 2025,,0.0,66.9222,0.0,66.9222,39,26.099657999999998,AA-Omniscience Accuracy,42.7333,8.3329935,GPQA Diamond,91.1111,17.7666645,53.83335,0.0,53.83335,22,11.843337000000002,AA-LCR v1.1,83.6667,9.203337,GDP.pdf,24.0,2.64,44.133238,44.133238,26
fc08,glm-5-3,GLM-5.3 (max),glm 5 3,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,41.9192,41.9192,20.9596,0.0,20.9596,10,2.09596,Terminal-Bench effective,41.9192,2.09596,LiveCodeBench,,0.0,50.53115,1.8581544939322185,52.389304493932215,10,5.238930449393222,τ³-Banking,50.3093,2.5154650000000003,AA-Briefcase,50.753,2.5376499999999997,9.57145,0.0,9.57145,19,1.8185755000000001,CritPt,19.1429,1.8185755000000001,AIME 2025,,0.0,62.78360000000001,0.0,62.78360000000001,39,24.485604000000002,AA-Omniscience Accuracy,33.85,6.600750000000001,GPQA Diamond,91.7172,17.884854,45.433350000000004,0.0,45.433350000000004,22,9.995337000000001,AA-LCR v1.1,79.6667,8.763337,GDP.pdf,11.2,1.232,43.448591500000006,43.634406949393224,27
fc08,muse-spark-1-2,Muse Spark 1.2 (xhigh),muse spark 1 2,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,7.0707,7.0707,3.53535,0.0,3.53535,10,0.35353500000000004,Terminal-Bench effective,7.0707,0.35353500000000004,LiveCodeBench,,0.0,38.5102,0.0,38.5102,10,3.8510199999999997,τ³-Banking,34.8454,1.7422699999999998,AA-Briefcase,42.175,2.10875,8.85715,0.0,8.85715,19,1.6828585,CritPt,17.7143,1.6828585,AIME 2025,,0.0,67.89365,0.0,67.89365,39,26.478523499999998,AA-Omniscience Accuracy,45.3833,8.849743499999999,GPQA Diamond,90.404,17.62878,48.2,0.0,48.2,22,10.604000000000001,AA-LCR v1.1,79.0,8.69,GDP.pdf,17.4,1.9139999999999997,42.969937,42.969937,28
fc08,deepseek-v3-1-terminus-reasoning,DeepSeek V3.1 Terminus,deepseek v3 1 terminus,0,,Terminal-Bench v4.0,0.0,0.0,39.8942,0.0,39.8942,10,3.98942,Terminal-Bench effective,0.0,0.0,LiveCodeBench,79.7884,3.98942,10.51545,0.0,10.51545,10,1.051545,τ³-Banking,21.0309,1.051545,AA-Briefcase,0.0,0.0,45.6905,0.0,45.6905,19,8.681195,CritPt,1.7143,0.1628585,AIME 2025,89.6667,8.5183365,53.44595,0.0,53.44595,39,20.8439205,AA-Omniscience Accuracy,27.7,5.4014999999999995,GPQA Diamond,79.1919,15.4424205,37.36665,0.0,37.36665,22,8.220663,AA-LCR v1.1,69.3333,7.626663,GDP.pdf,5.4,0.5940000000000001,42.7867435,42.7867435,29
fc08,gemini-3-6-flash,Gemini 3.6 Flash,gemini 3 6 flash,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,7.0707,7.0707,3.53535,0.0,3.53535,10,0.35353500000000004,Terminal-Bench effective,7.0707,0.35353500000000004,LiveCodeBench,,0.0,26.2672,0.0,26.2672,10,2.6267199999999997,τ³-Banking,29.8969,1.494845,AA-Briefcase,22.6375,1.131875,5.2857,0.0,5.2857,19,1.004283,CritPt,10.5714,1.004283,AIME 2025,,0.0,71.39750000000001,0.0,71.39750000000001,39,27.845025000000007,AA-Omniscience Accuracy,49.9667,9.7435065,GPQA Diamond,92.8283,18.1015185,48.7,0.0,48.7,22,10.714,AA-LCR v1.1,80.0,8.8,GDP.pdf,17.4,1.9139999999999997,42.543563000000006,42.543563000000006,30
fc09,claude-fable-5-1,Claude Fable 5.1 (max with fallback),claude fable 5 1 with fallback,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,52.0202,52.0202,26.0101,0.0,26.0101,10,2.60101,Terminal-Bench effective,52.0202,2.60101,LiveCodeBench,,0.0,52.65375,4.355847231317749,57.00959723131775,11,6.271055695444952,τ³-Banking,47.2165,2.5969075000000004,AA-Briefcase,58.091,3.195005,14.85715,0.0,14.85715,20,2.9714300000000002,CritPt,29.7143,2.9714300000000002,AIME 2025,,0.0,80.48535,0.0,80.48535,40,32.19414,AA-Omniscience Accuracy,67.2333,13.44666,GPQA Diamond,93.7374,18.74748,55.76665,0.0,55.76665,19,10.5956635,AA-LCR v1.1,85.3333,8.1066635,GDP.pdf,26.2,2.489,54.154156,54.63329919544495,1
fc09,gpt-6-astra,GPT-6 Astra (max),gpt 6 astra,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,59.0909,59.0909,29.54545,0.0,29.54545,10,2.954545,Terminal-Bench effective,59.0909,2.954545,LiveCodeBench,,0.0,47.2719,0.0,47.2719,11,5.199909,τ³-Banking,41.4433,2.2793815,AA-Briefcase,53.1005,2.9205275,15.85715,0.0,15.85715,20,3.1714300000000004,CritPt,31.7143,3.1714300000000004,AIME 2025,,0.0,79.3303,0.0,79.3303,40,31.732119999999995,AA-Omniscience Accuracy,62.6,12.52,GPQA Diamond,96.0606,19.21212,55.83335,0.0,55.83335,19,10.6083365,AA-LCR v1.1,80.6667,7.663336500000001,GDP.pdf,31.0,2.945,53.6663405,53.6663405,2
fc09,gemini-3-flash-reasoning,Gemini 3 Flash,gemini 3 flash,2,AA-Briefcase; GDP.pdf,Terminal-Bench Hard,38.6364,5.613169937805373,48.203434968902684,0.0,48.203434968902684,10,4.820343496890269,Terminal-Bench effective,5.613169937805373,0.28065849689026867,LiveCodeBench,90.7937,4.539685,10.41235,0.0,10.41235,11,1.1453585,τ³-Banking,20.8247,1.1453585,AA-Briefcase,,0.0,52.7857,0.0,52.7857,20,10.557139999999999,CritPt,8.5714,0.85714,AIME 2025,97.0,9.7,71.61565,0.0,71.61565,40,28.64626,AA-Omniscience Accuracy,53.4333,10.686660000000002,GPQA Diamond,89.798,17.959600000000002,39.0,0.0,39.0,19,7.41,AA-LCR v1.1,78.0,7.41,GDP.pdf,,0.0,52.579101996890266,52.579101996890266,3
fc09,claude-fable-5,Claude Fable 5 (with fallback),claude fable 5 with fallback,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,42.4242,42.4242,21.2121,0.0,21.2121,10,2.1212099999999996,Terminal-Bench effective,42.4242,2.1212099999999996,LiveCodeBench,,0.0,44.812650000000005,7.849955594147417,52.66260559414742,11,5.792886615356216,τ³-Banking,38.1443,2.0979365000000003,AA-Briefcase,51.481,2.831455,14.2857,0.0,14.2857,20,2.85714,CritPt,28.5714,2.85714,AIME 2025,,0.0,78.98814999999999,0.0,78.98814999999999,40,31.59526,AA-Omniscience Accuracy,65.35,13.07,GPQA Diamond,92.6263,18.52526,53.16665,0.0,53.16665,19,10.101663499999999,AA-LCR v1.1,82.3333,7.8216635,GDP.pdf,24.0,2.28,51.604665,52.46816011535621,4
fc09,claude-opus-5,Claude Opus 5 (max),claude opus 5,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,48.9899,48.9899,24.49495,0.0,24.49495,10,2.449495,Terminal-Bench effective,48.9899,2.449495,LiveCodeBench,,0.0,49.65345,3.688082225462125,53.341532225462124,11,5.867568544800833,τ³-Banking,42.0619,2.3134045,AA-Briefcase,57.245,3.1484749999999995,14.57145,0.0,14.57145,20,2.9142900000000003,CritPt,29.1429,2.9142900000000003,AIME 2025,,0.0,77.0495,0.0,77.0495,40,30.819799999999997,AA-Omniscience Accuracy,60.8667,12.173340000000001,GPQA Diamond,93.2323,18.64646,50.46665,0.0,50.46665,19,9.588663500000001,AA-LCR v1.1,79.3333,7.5366634999999995,GDP.pdf,21.6,2.052,51.234128,51.63981704480083,5
fc09,gpt-5-6-sol,GPT-5.6 Sol (max),gpt 5 6 sol,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,39.899,39.899,19.9495,0.0,19.9495,10,1.99495,Terminal-Bench effective,39.899,1.99495,LiveCodeBench,,0.0,46.539950000000005,0.0,46.539950000000005,11,5.119394500000001,τ³-Banking,44.3299,2.4381445000000004,AA-Briefcase,48.75,2.68125,16.14285,0.0,16.14285,20,3.2285699999999995,CritPt,32.2857,3.2285699999999995,AIME 2025,,0.0,76.7707,0.0,76.7707,40,30.708280000000006,AA-Omniscience Accuracy,59.4,11.88,GPQA Diamond,94.1414,18.82828,55.6,0.0,55.6,19,10.564,AA-LCR v1.1,84.0,7.98,GDP.pdf,27.2,2.5839999999999996,51.61519450000001,51.61519450000001,6
fc09,gpt-5,GPT-5 (high),gpt 5,2,AA-Briefcase; GDP.pdf,Terminal-Bench v2.1,35.206,3.091436809725557,43.82086840486277,0.0,43.82086840486277,10,4.382086840486277,Terminal-Bench effective,3.091436809725557,0.15457184048627787,LiveCodeBench,84.5503,4.2275149999999995,11.03095,0.0,11.03095,11,1.2134045,τ³-Banking,22.0619,1.2134045,AA-Briefcase,,0.0,50.023799999999994,0.0,50.023799999999994,20,10.00476,CritPt,5.7143,0.57143,AIME 2025,94.3333,9.43333,62.8351,0.0,62.8351,40,25.13404,AA-Omniscience Accuracy,40.3167,8.06334,GPQA Diamond,85.3535,17.0707,39.1,0.0,39.1,19,7.428999999999999,AA-LCR v1.1,78.2,7.428999999999999,GDP.pdf,,0.0,48.163291340486275,48.163291340486275,7
fc09,gpt-5-1,GPT-5.1 (high),gpt 5 1,2,AA-Briefcase; GDP.pdf,Terminal-Bench v2.1,52.4345,7.48635761176949,47.12942880588474,0.0,47.12942880588474,10,4.712942880588474,Terminal-Bench effective,7.48635761176949,0.37431788058847454,LiveCodeBench,86.7725,4.3386249999999995,7.93815,0.0,7.93815,11,0.8731964999999999,τ³-Banking,15.8763,0.8731964999999999,AA-Briefcase,,0.0,49.42855,0.0,49.42855,20,9.88571,CritPt,4.8571,0.48571,AIME 2025,94.0,9.4,62.4947,0.0,62.4947,40,24.99788,AA-Omniscience Accuracy,37.7167,7.543340000000001,GPQA Diamond,87.2727,17.454539999999998,40.0,0.0,40.0,19,7.6,AA-LCR v1.1,80.0,7.6,GDP.pdf,,0.0,48.06972938058847,48.06972938058847,8
fc09,gpt-5-5,GPT-5.5 (xhigh),gpt 5 5,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,14.6465,14.6465,7.32325,0.0,7.32325,10,0.732325,Terminal-Bench effective,14.6465,0.732325,LiveCodeBench,,0.0,35.3793,1.5547077513974017,36.9340077513974,11,4.0627408526537145,τ³-Banking,38.9691,2.1433004999999996,AA-Briefcase,31.7895,1.7484225,13.57145,0.0,13.57145,20,2.71429,CritPt,27.1429,2.71429,AIME 2025,,0.0,75.7427,0.0,75.7427,40,30.29708,AA-Omniscience Accuracy,57.95,11.59,GPQA Diamond,93.5354,18.707079999999998,52.76665,0.0,52.76665,19,10.0256635,AA-LCR v1.1,84.3333,8.0116635,GDP.pdf,21.2,2.0140000000000002,47.6610815,47.832099352653714,9
fc09,muse-spark-1-3,Muse Spark 1.3 (max),muse spark 1 3,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,33.3333,33.3333,16.66665,0.0,16.66665,10,1.666665,Terminal-Bench effective,33.3333,1.666665,LiveCodeBench,,0.0,52.48725,0.0,52.48725,11,5.773597500000001,τ³-Banking,50.5155,2.7783525000000004,AA-Briefcase,54.459,2.9952449999999997,12.42855,0.0,12.42855,20,2.48571,CritPt,24.8571,2.48571,AIME 2025,,0.0,68.55935,0.0,68.55935,40,27.42374,AA-Omniscience Accuracy,43.5833,8.716660000000001,GPQA Diamond,93.5354,18.707079999999998,54.8,0.0,54.8,19,10.412,AA-LCR v1.1,83.0,7.885,GDP.pdf,26.6,2.527,47.7617125,47.7617125,10
fc09,gpt-5-6-terra,GPT-5.6 Terra (max),gpt 5 6 terra,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,35.3535,35.3535,17.67675,0.0,17.67675,10,1.7676749999999999,Terminal-Bench effective,35.3535,1.7676749999999999,LiveCodeBench,,0.0,40.8531,0.0,40.8531,11,4.493841,τ³-Banking,40.2062,2.211341,AA-Briefcase,41.5,2.2825,15.0,0.0,15.0,20,3.0,CritPt,30.0,3.0,AIME 2025,,0.0,69.66265,0.0,69.66265,40,27.86506,AA-Omniscience Accuracy,46.8,9.36,GPQA Diamond,92.5253,18.50506,53.5,0.0,53.5,19,10.165,AA-LCR v1.1,83.0,7.885,GDP.pdf,24.0,2.28,47.291576,47.291576,11
fc09,kimi-k3,Kimi K3 (max),kimi k3,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,12.6263,12.6263,6.31315,0.0,6.31315,10,0.6313150000000001,Terminal-Bench effective,12.6263,0.6313150000000001,LiveCodeBench,,0.0,47.9037,0.0,47.9037,11,5.269407,τ³-Banking,45.9794,2.528867,AA-Briefcase,49.828,2.74054,11.7143,0.0,11.7143,20,2.34286,CritPt,23.4286,2.34286,AIME 2025,,0.0,70.55935,0.0,70.55935,40,28.22374,AA-Omniscience Accuracy,47.5833,9.51666,GPQA Diamond,93.5354,18.707079999999998,55.33335,0.0,55.33335,19,10.513336500000001,AA-LCR v1.1,88.6667,8.4233365,GDP.pdf,22.0,2.09,46.980658500000004,46.980658500000004,12
fc09,gemini-3-8-flash,Gemini 3.8 Flash (high),gemini 3 8 flash,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,19.697,19.697,9.8485,0.0,9.8485,10,0.98485,Terminal-Bench effective,19.697,0.98485,LiveCodeBench,,0.0,40.014,0.0,40.014,11,4.401540000000001,τ³-Banking,44.9485,2.4721675000000003,AA-Briefcase,35.0795,1.9293725000000002,9.14285,0.0,9.14285,20,1.8285699999999998,CritPt,18.2857,1.8285699999999998,AIME 2025,,0.0,74.92625,0.0,74.92625,40,29.970499999999998,AA-Omniscience Accuracy,54.6,10.92,GPQA Diamond,95.2525,19.0505,51.16665,0.0,51.16665,19,9.7216635,AA-LCR v1.1,81.3333,7.7266635,GDP.pdf,21.0,1.995,46.9071235,46.9071235,13
fc09,gemini-2-5-pro,Gemini 2.5 Pro,gemini 2 5 pro,0,,Terminal-Bench v4.0,0.0,0.0,40.0529,0.0,40.0529,10,4.00529,Terminal-Bench effective,0.0,0.0,LiveCodeBench,80.1058,4.00529,4.84535,0.5898061651776771,5.435156165177677,11,0.5978671781695445,τ³-Banking,9.6907,0.5329885,AA-Briefcase,0.0,0.0,45.11905,0.0,45.11905,20,9.023810000000001,CritPt,2.5714,0.25714000000000004,AIME 2025,87.6667,8.76667,61.7472,0.0,61.7472,40,24.69888,AA-Omniscience Accuracy,39.05,7.81,GPQA Diamond,84.4444,16.88888,39.6,0.0,39.6,19,7.524,AA-LCR v1.1,69.0,6.555,GDP.pdf,10.2,0.9689999999999999,45.7849685,45.84984717816955,14
fc09,gemini-3-7-flash,Gemini 3.7 Flash (high),gemini 3 7 flash,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,13.6364,13.6364,6.8182,0.0,6.8182,10,0.68182,Terminal-Bench effective,13.6364,0.68182,LiveCodeBench,,0.0,31.783499999999997,0.0,31.783499999999997,11,3.4961849999999997,τ³-Banking,32.7835,1.8030925,AA-Briefcase,30.7835,1.6930925,7.14285,0.0,7.14285,20,1.42857,CritPt,14.2857,1.42857,AIME 2025,,0.0,74.9311,0.0,74.9311,40,29.972440000000002,AA-Omniscience Accuracy,55.3167,11.063339999999998,GPQA Diamond,94.5455,18.909100000000002,52.63335000000001,0.0,52.63335000000001,19,10.000336500000001,AA-LCR v1.1,81.6667,7.7583365,GDP.pdf,23.6,2.242,45.5793515,45.5793515,15
fc09,claude-4-5-sonnet-thinking,Claude 4.5 Sonnet,claude 4 5 sonnet,0,,Terminal-Bench v4.0,0.0,0.0,35.7143,0.0,35.7143,10,3.5714300000000003,Terminal-Bench effective,0.0,0.0,LiveCodeBench,71.4286,3.5714300000000003,17.567050000000002,4.244813281106232,21.811863281106234,11,2.3993049609216857,τ³-Banking,24.5361,1.3494855000000001,AA-Briefcase,10.598,0.58289,44.57145,0.0,44.57145,20,8.91429,CritPt,1.1429,0.11429,AIME 2025,88.0,8.8,58.150499999999994,0.0,58.150499999999994,40,23.260199999999994,AA-Omniscience Accuracy,32.8667,6.573340000000001,GPQA Diamond,83.4343,16.68686,38.76665,0.0,38.76665,19,7.365663499999999,AA-LCR v1.1,72.3333,6.8716634999999995,GDP.pdf,5.2,0.494,45.043958999999994,45.51088846092168,16
fc09,gemini-3-1-pro-preview,Gemini 3.1 Pro Preview,gemini 3 1 pro preview,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,4.0404,4.0404,2.0202,0.0,2.0202,10,0.20201999999999998,Terminal-Bench effective,4.0404,0.20201999999999998,LiveCodeBench,,0.0,10.72165,26.521052488376874,37.24270248837688,11,4.096697273721457,τ³-Banking,21.4433,1.1793815,AA-Briefcase,0.0,0.0,8.85715,0.0,8.85715,20,1.7714300000000003,CritPt,17.7143,1.7714300000000003,AIME 2025,,0.0,74.4957,0.0,74.4957,40,29.79828,AA-Omniscience Accuracy,54.85,10.97,GPQA Diamond,94.1414,18.82828,49.9,0.0,49.9,19,9.481,AA-LCR v1.1,82.0,7.79,GDP.pdf,17.8,1.6909999999999998,42.4321115,45.34942727372145,17
fc09,gpt-5-mini,GPT-5 mini (high),gpt 5 mini,0,,Terminal-Bench v4.0,0.0,0.0,41.90475,0.0,41.90475,10,4.190475,Terminal-Bench effective,0.0,0.0,LiveCodeBench,83.8095,4.190475,7.73195,10.306262828268245,18.038212828268247,11,1.9842034111095073,τ³-Banking,15.4639,0.8505145000000001,AA-Briefcase,0.0,0.0,45.33335,0.0,45.33335,20,9.06667,CritPt,0.0,0.0,AIME 2025,90.6667,9.06667,53.8975,2.1604561769365915,56.05795617693659,40,22.423182470774638,AA-Omniscience Accuracy,24.9667,4.99334,GPQA Diamond,82.8283,16.56566,40.36665,0.0,40.36665,19,7.6696635,AA-LCR v1.1,72.3333,6.8716634999999995,GDP.pdf,8.4,0.7979999999999999,43.336323,45.334194381884146,18
fc09,qwen3-8-max,Qwen3.8 Max,qwen3 8 max,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,18.6869,18.6869,9.34345,0.0,9.34345,10,0.9343450000000001,Terminal-Bench effective,18.6869,0.9343450000000001,LiveCodeBench,,0.0,47.86735,0.0,47.86735,11,5.2654084999999995,τ³-Banking,51.3402,2.8237110000000003,AA-Briefcase,44.3945,2.4416975,10.0,0.0,10.0,20,2.0,CritPt,20.0,2.0,AIME 2025,,0.0,62.288650000000004,6.799261434242467,69.08791143424247,40,27.63516457369699,AA-Omniscience Accuracy,31.85,6.37,GPQA Diamond,92.7273,18.545460000000002,49.26665,0.0,49.26665,19,9.3606635,AA-LCR v1.1,78.3333,7.4416635,GDP.pdf,20.2,1.919,42.475877000000004,45.19558157369699,19
fc09,claude-opus-4-8,Claude Opus 4.8 (max),claude opus 4 8,2,LiveCodeBench; AIME 2025,Terminal-Bench v4.0,21.7172,21.7172,10.8586,0.0,10.8586,10,1.0858599999999998,Terminal-Bench effective,21.7172,1.0858599999999998,LiveCodeBench,,0.0,37.51215,0.0,37.51215,11,4.1263365,τ³-Banking,34.2268,1.8824739999999998,AA-Briefcase,40.7975,2.2438625,10.42855,0.0,10.42855,20,2.08571,CritPt,20.8571,2.08571,AIME 2025,,0.0,70.42675,0.0,70.42675,40,28.170699999999997,AA-Omniscience Accuracy,48.8333,9.76666,GPQA Diamond,92.0202,18.40404,50.23335,0.0,50.23335,19,9.5443365,AA-LCR v1.1,77.6667,7.3783365000000005,GDP.pdf,22.8,2.166,45.01294299999999,45.01294299999999,20
